user_id,evidence_category,primary_failure_type,why_repair_was_required,semantic_repair,formatting_only,raw_word_count,final_word_count,absolute_word_reduction,materially_compressed,operation_types
69955,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,127,109,18,False,remove_additional_negative_or_abstention_span
69965,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,128,98,30,True,remove_additional_negative_or_abstention_span
70316,weak_or_ambiguous,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was weak_or_ambiguous and supported no negative genre.,True,False,149,94,55,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
70375,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,114,67,47,True,format_add_summary_prefix;remove_additional_negative_or_abstention_span
70701,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,85,74,11,False,remove_additional_negative_or_abstention_span
70721,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,105,79,26,True,remove_additional_negative_or_abstention_span
70767,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,108,93,15,False,remove_additional_negative_or_abstention_span
71014,supported_negative,overbroad_negative_claim_narrowed_to_supported_genres,"Raw V2 made a negative claim broader than the licensed genre evidence; the repair retained only ['Horror', 'Sci-Fi'].",True,False,98,73,25,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
71300,weak_or_ambiguous,formatting_only,Only deterministic prefix/placeholder/grammar normalization was needed.,False,True,66,61,5,False,format_malformed_abstention_leadin
71528,no_negative_evidence,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was no_negative_evidence and supported no negative genre.,True,False,105,72,33,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
71817,supported_negative,overbroad_negative_claim_narrowed_to_supported_genres,"Raw V2 made a negative claim broader than the licensed genre evidence; the repair retained only ['Adventure', 'Children'].",True,False,130,87,43,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
72211,supported_negative,inappropriate_abstention_despite_supported_negative_genre,Raw V2 abstained even though deterministic repeated rating evidence supported the narrow negative genre set ['Children'].,True,False,105,105,0,False,abstention_to_supported_negative
72657,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,74,63,11,False,remove_additional_negative_or_abstention_span
72815,supported_negative,inappropriate_abstention_despite_supported_negative_genre,"Raw V2 abstained even though deterministic repeated rating evidence supported the narrow negative genre set ['Action', 'Adventure', 'Animation', 'Children', 'Fantasy', 'Horror', 'IMAX', 'Musical', 'Sci-Fi', 'Thriller'].",True,False,111,127,-16,False,abstention_to_supported_negative
72904,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,112,81,31,True,remove_additional_negative_or_abstention_span
73094,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,131,88,43,True,format_add_summary_prefix;remove_additional_negative_or_abstention_span
73623,weak_or_ambiguous,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was weak_or_ambiguous and supported no negative genre.,True,False,109,72,37,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
73640,no_negative_evidence,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,103,94,9,False,format_add_summary_prefix;remove_additional_negative_or_abstention_span
73941,weak_or_ambiguous,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was weak_or_ambiguous and supported no negative genre.,True,False,113,75,38,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
74219,supported_negative,inappropriate_abstention_despite_supported_negative_genre,"Raw V2 abstained even though deterministic repeated rating evidence supported the narrow negative genre set ['Adventure', 'Comedy', 'Crime', 'Drama', 'Fantasy', 'IMAX', 'Mystery', 'Romance', 'Sci-Fi', 'Thriller'].",True,False,85,87,-2,False,abstention_to_supported_negative;remove_additional_negative_or_abstention_span
74489,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,122,79,43,True,remove_additional_negative_or_abstention_span
75109,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,110,82,28,True,format_malformed_abstention_leadin;remove_additional_negative_or_abstention_span
75608,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,169,117,52,True,format_malformed_abstention_leadin;remove_additional_negative_or_abstention_span
75653,weak_or_ambiguous,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was weak_or_ambiguous and supported no negative genre.,True,False,136,92,44,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
75871,weak_or_ambiguous,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was weak_or_ambiguous and supported no negative genre.,True,False,126,104,22,False,grounding_narrow_or_neutralize
76127,supported_negative,inappropriate_abstention_despite_supported_negative_genre,Raw V2 abstained even though deterministic repeated rating evidence supported the narrow negative genre set ['Fantasy'].,True,False,121,74,47,True,format_add_summary_prefix;abstention_to_supported_negative;remove_additional_negative_or_abstention_span
76539,weak_or_ambiguous,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was weak_or_ambiguous and supported no negative genre.,True,False,155,108,47,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
76600,weak_or_ambiguous,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was weak_or_ambiguous and supported no negative genre.,True,False,109,70,39,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
77079,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,129,79,50,True,remove_additional_negative_or_abstention_span
77151,supported_negative,inappropriate_abstention_despite_supported_negative_genre,Raw V2 abstained even though deterministic repeated rating evidence supported the narrow negative genre set ['Drama'].,True,False,111,59,52,True,format_add_summary_prefix;abstention_to_supported_negative;remove_additional_negative_or_abstention_span
77190,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,107,86,21,False,remove_additional_negative_or_abstention_span
77220,weak_or_ambiguous,unsupported_negative_claim_neutralized_no_supported_genre,Raw V2 asserted a negative preference although deterministic evidence was weak_or_ambiguous and supported no negative genre.,True,False,143,91,52,True,grounding_narrow_or_neutralize;remove_additional_negative_or_abstention_span
77256,weak_or_ambiguous,extra_forced_negative_or_duplicate_abstention_removed,Raw V2 filled an additional negative/other-viewer slot after the one licensed negative statement; the extra span was removed.,True,False,124,78,46,True,format_add_summary_prefix;remove_additional_negative_or_abstention_span
